No errors
This data source has been renamed to 'aircraftreports' and will not be available in the next release of the dataserver; 
36 ms
data source=pireps
802 results
receipt_time,observation_time,mid_point_assumed,no_time_stamp,flt_lvl_range,above_ground_level_indicated,no_flt_lvl,bad_location,aircraft_ref,latitude,longitude,altitude_ft_msl,sky_cover,cloud_base_ft_msl,cloud_top_ft_msl,sky_cover,cloud_base_ft_msl,cloud_top_ft_msl,turbulence_type,turbulence_intensity,turbulence_base_ft_msl,turbulence_top_ft_msl,turbulence_freq,turbulence_type,turbulence_intensity,turbulence_base_ft_msl,turbulence_top_ft_msl,turbulence_freq,icing_type,icing_intensity,icing_base_ft_msl,icing_top_ft_msl,icing_type,icing_intensity,icing_base_ft_msl,icing_top_ft_msl,visibility_statute_mi,wx_string,temp_c,wind_dir_degrees,wind_speed_kt,vert_gust_kt,report_type,raw_text
2020-02-02T02:35:53Z,2020-02-02T02:33:00Z,,,,,,,UAL962,52.0667,-37.2667,33000,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,293,37,,AIREP,ARP UAL962 5204N 03716W 0233 F330 M50 293/37 5159N 03000W 0306 5259N 02000W KT N68061 DDL XXN 020233 F90A,
2020-02-02T02:35:53Z,2020-02-02T02:33:00Z,,,,,,,DAH2701,52.0,-39.9333,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-48,284,28,,AIREP,ARP DAH2701 5200N 03956W 0233 F370 M48 284/28 5200N 03000W 0316 5300N 02000W KT 7TVJZ QXT AOE 020233 J51A,
2020-02-02T02:34:52Z,2020-02-02T02:33:00Z,,,,,,,BAW176A,48.5833,-51.6667,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-52,285,44,,AIREP,ARP BAW176A 4835N 05140W 0233 F390 M52 285/44 4900N 05000W 0241 5100N 04000W KT GYMMG QXS YYT 020233 F31A,
2020-02-02T02:35:53Z,2020-02-02T02:33:00Z,,,,,,,DAL116,46.8667,-54.5167,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-59,269,134,,AIREP,ARP DAL116 4652N 05431W 0233 F340 M59 269/134 NICSO 0245 4800N 05000W KT N830MH QXS YJT 020233 F26A,
2020-02-02T02:36:40Z,2020-02-02T02:33:00Z,,,,,,,AZA60M,45.95,-20.2333,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-58,245,138,,AIREP,ARP AZA60M 4557N 02014W 0233 F370 M58 245/138 4600N 02000W 0234 4559N 01500W KT EIISA QXT EUA 020234 F61A,
2020-02-02T02:45:06Z,2020-02-02T02:33:00Z,,,,,,,CRJ2,41.8337,-89.4462,13000,,,,,,,,,,,,,,,,,RIME,LGT,,,,,,,,,-8,,,,PIREP,RFD UA /OV C73/TM 0233/FL130/TP CRJ2/TA M08/IC LGT RIME,
2020-02-02T02:39:07Z,2020-02-02T02:33:00Z,,,,,,,BAW251,40.4,-24.6167,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AIREP,ARS BAW251 4024N02437W 0233 F340 TURB MOD,
2020-02-02T02:40:05Z,2020-02-02T02:33:00Z,,,,,,,B738,35.0,-154.0,36000,,,,,,,,MOD,36000,37000,CONT,,,,,,,,,,,,,,,,,,,,PIREP,PHNL UA /OV 3500N 15400W /TM 0233 /FL360 /TP B738 /TB CONT MOD 360-370 /RM ZOA CWSU AWC-WEB,
2020-02-02T02:34:52Z,2020-02-02T02:32:00Z,,,,,,,AMX004,58.45,-48.2333,32000,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,274,44,,AIREP,ARP AMX004 5827N 04814W 0232 F320 M50 274/44 5801N 05001W 0240 CUDDY KT N128AM DDL UAK 020232 L50A,
2020-02-02T02:35:53Z,2020-02-02T02:32:00Z,,,,,,,FDX5213,57.5167,-11.45,32000,,,,,,,,,,,,,,,,,,,,,,,,,,,-59,236,55,,AIREP,ARP FDX5213 5731N 01127W 0232 F320 M59 236/55 6000N 02000W 0314 6100N 03000W KT N585FE DDL TRE 020232 F82A,
2020-02-02T02:34:52Z,2020-02-02T02:32:00Z,,,,,,,FDX9003,56.45,-52.1667,32000,,,,,,,,,,,,,,,,,,,,,,,,,,,-51,276,48,,AIREP,ARP FDX9003 5627N 05210W 0232 F320 M51 276/48 HOIST 0258 5105N 07145W KT N604FE QXT AOE 020233 F12A,
2020-02-02T02:35:53Z,2020-02-02T02:32:00Z,,,,,,,KLM29E,53.5167,-35.5667,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-46,252,36,,AIREP,ARP KLM29E 5331N 03534W 0232 F390 M46 252/36 5358N 03000W 0256 5358N 02000W KT PHAKA QXT AME 020233 J09A,
2020-02-02T02:34:52Z,2020-02-02T02:32:00Z,,,,,,,FIN6,53.3,-56.3833,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,260,44,,AIREP,ARP FIN6 5318N 05623W 0232 F380 M50 260/44 5600N 05000W 0305 5900N 04000W KT OHLTU QXS YAY 020232 J99A,
2020-02-02T02:34:52Z,2020-02-02T02:32:00Z,,,,,,,UAL989,52.0833,-33.2167,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-45,240,40,,AIREP,ARP UAL989 5205N 03313W 0232 F370 M45 240/40 5159N 03000W 0246 5259N 02000W KT N794UA DDL XXN 020232 F37A,
2020-02-02T02:34:52Z,2020-02-02T02:32:00Z,,,,,,,KLM642,51.9833,-45.7167,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-49,284,36,,AIREP,ARP KLM642 5159N 04543W 0232 F380 M49 284/36 5300N 04000W 0257 5400N 03000W KT PHBQO QXT AOE 020232 F29A,
2020-02-02T02:34:52Z,2020-02-02T02:32:00Z,,,,,,,UAL52,51.9167,-40.4333,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-56,302,39,,AIREP,ARP UAL52 5155N 04026W 0232 F340 M56 302/39 5200N 04000W 0234 5159N 03000W KT N673UA DDL IG1 020232 F67A,
2020-02-02T02:35:53Z,2020-02-02T02:32:00Z,,,,,,,AUA90,51.1,-35.1833,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-48,262,23,,AIREP,ARP AUA90 5106N 03511W 0232 F350 M48 262/23 5100N 03000W 0257 5200N 02000W KT OELAT DDL XXN 020233 F76A,
2020-02-02T02:34:52Z,2020-02-02T02:32:00Z,,,,,,,ACA878,50.6167,-29.0,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-42,236,47,,AIREP,ARP ACA878 5037N 02900W 0232 F380 M42 236/47 5129N 02000W 0309 ADARA KT CFSBV DDL XXH 020232 L83A,
2020-02-02T02:34:52Z,2020-02-02T02:32:00Z,,,,,,,AAL198,50.0833,-37.25,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-47,259,21,,AIREP,ARP AAL198 5005N 03715W 0232 F370 M47 259/21 5000N 03000W 0304 5100N 02000W KT N777AN DDL XXN 020232 F61A,
2020-02-02T02:34:52Z,2020-02-02T02:32:00Z,,,,,,,UAL956,48.2667,-34.2333,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-46,224,31,,AIREP,ARP UAL956 4816N 03414W 0232 F360 M46 224/31 4859N 03000W 0253 4959N 02000W KT N660UA DDL XXN 020232 F87A,
2020-02-02T02:34:52Z,2020-02-02T02:32:00Z,,,,,,,MSR986,46.5667,-42.6,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-55,332,44,,AIREP,ARP MSR986 4634N 04236W 0232 F340 M55 332/44 4659N 04000W 0246 4859N 03000W KT SUGEV DDL XXH 020233 L58A,
2020-02-02T02:40:17Z,2020-02-02T02:32:00Z,,,,,,,PC12,44.0453,-103.057,0,,,,,,,,MOD,,10000,,,,,,,,,,,,,,,,,,,,,PIREP,RAP UA /OV KRAP/TM 0232/FLUNKN/TP PC12/TB MOD BLO 100/RM DURD,
2020-02-02T02:40:17Z,2020-02-02T02:32:00Z,,,,,,,B712,40.12,-76.2913,15000,,,,,,,CHOP,LGT-MOD,,,,,,,,,,,,,,,,,,,,,,,PIREP,LNS UA /OV LRP/TM 0232/FL150/TP B712/TB LGT-MOD CHOP,
2020-02-02T02:40:17Z,2020-02-02T02:32:00Z,,,,,,,CL35,37.9804,-118.2969,29000,,,,,,,CHOP,LGT-MOD,,,,,,,,,,,,,,,,,,,,,,,PIREP,TPH UA /OV OAL250025 /TM 0232 /FL290 /TP CL35 /TB LGT-MOD CHOP /RM ZOA CWSU AWC-WEB,
2020-02-02T02:32:50Z,2020-02-02T02:31:00Z,,,,,,,DHK972,60.1,-37.6667,32000,,,,,,,,,,,,,,,,,,,,,,,,,,,-41,262,31,,AIREP,ARP DHK972 6006N 03740W 0231 F320 M41 262/31 6002N 04000W 0240 5902N 05001W KT GDHLE DDL UAK 020231 F63A,
2020-02-02T02:32:50Z,2020-02-02T02:31:00Z,,,,,,,SAS910,55.7833,-31.35,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-44,239,43,,AIREP,ARP SAS910 5547N 03121W 0231 F380 M44 239/43 5600N 03000W 0237 5700N 02000W KT LNRKN DDL XXN 020231 J61A,
2020-02-02T02:32:50Z,2020-02-02T02:31:00Z,,,,,,,SAS954,55.5667,-32.55,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-44,247,41,,AIREP,ARP SAS954 5534N 03233W 0231 F390 M44 247/41 5559N 03000W 0241 5659N 02000W KT LNRKU DDL XXN 020231 J54A,
2020-02-02T02:32:50Z,2020-02-02T02:31:00Z,,,,,,,SAS926,55.2667,-34.1667,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-44,247,38,,AIREP,ARP SAS926 5516N 03410W 0231 F390 M44 247/38 5559N 03000W 0248 5659N 02000W KT LNRKM DDL XXN 020231 J84A,
2020-02-02T02:32:50Z,2020-02-02T02:31:00Z,,,,,,,DAL262,54.0667,-37.6667,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-48,251,32,,AIREP,ARP DAL262 5404N 03740W 0231 F370 M48 251/32 5400N 03000W 0303 5400N 02000W KT N801NW DDL IG1 020231 J47A,
2020-02-02T02:32:50Z,2020-02-02T02:31:00Z,,,,,,,SAS908,51.45,-49.0,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-51,271,42,,AIREP,ARP SAS908 5127N 04900W 0231 F390 M51 271/42 5459N 03959W 0318 5759N 02959W KT LNRKH DDL YAY 020231 J53A,
2020-02-02T02:34:52Z,2020-02-02T02:31:00Z,,,,,,,DLH411,51.0833,-32.25,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-44,234,36,,AIREP,ARP DLH411 5105N 03215W 0231 F390 M44 234/36 5100N 03000W 0241 5200N 02000W KT DAIHH DDL XXN 020231 J84A,
2020-02-02T02:32:50Z,2020-02-02T02:31:00Z,,,,,,,CKS984,50.25,-48.9667,33000,,,,,,,,,,,,,,,,,,,,,,,,,,,-56,286,64,,AIREP,ARP CKS984 5015N 04858W 0231 F330 M56 286/64 5200N 04000W 0312 5200N 03000W KT N707CK DDL YYT 020231 F99A,
2020-02-02T02:34:52Z,2020-02-02T02:31:00Z,,,,,,,AFR333,49.5667,-51.8333,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-52,274,57,,AIREP,ARP AFR333 4934N 05150W 0231 F380 M52 274/57 5000N 05000W 0240 5200N 04000W KT FHRBB QXS YYT 020231 L50A,
2020-02-02T02:32:50Z,2020-02-02T02:31:00Z,,,,,,,VIR4C,49.45,-45.8667,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-49,284,37,,AIREP,ARP VIR4C 4927N 04552W 0231 F390 M49 284/37 5030N 04000W 0258 5030N 03000W KT GVPRD DDL XXH 020232 J32A,
2020-02-02T02:32:50Z,2020-02-02T02:31:00Z,,,,,,,AFR055,48.9,-46.0833,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-54,278,43,,AIREP,ARP AFR055 4854N 04605W 0231 F360 M54 278/43 5000N 04000W 0300 5000N 03000W KT FGSQU QXT AME 020231 F24A,
2020-02-02T02:32:50Z,2020-02-02T02:31:00Z,,,,,,,DAL58,48.4167,-54.5,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-58,266,76,,AIREP,ARP DAL58 4825N 05430W 0231 F350 M58 266/76 IBERG 0243 4930N 05000W KT N826MH QXS YJT 020231 F27A,
2020-02-02T02:32:50Z,2020-02-02T02:31:00Z,,,,,,,DAL14,48.2667,-48.8,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-52,287,55,,AIREP,ARP DAL14 4816N 04848W 0231 F380 M52 287/55 4958N 04000W 0314 4958N 03000W KT N858NW DDL YYT 020231 J41A,
2020-02-02T02:32:50Z,2020-02-02T02:31:00Z,,,,,,,THY6691,46.8,-36.55,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-47,252,19,,AIREP,ARP THY6691 4648N 03633W 0231 F340 M47 252/19 4800N 03000W 0303 4900N 02000W KT TCLJO QXT AME 020231 F49A,
2020-02-02T02:35:53Z,2020-02-02T02:31:00Z,,,,,,,ETH636,19.3667,74.0167,41000,,,,,,,,,,,,,,,,,,,,,,,,,,,-55,266,56,,AIREP,ARP ETH636 1922N 07401E 0231 F410 M55 266/56,
2020-02-02T02:47:08Z,2020-02-02T02:30:00Z,,,,,,,C172,60.6093,-150.9919,8000,,,,,,,,,,,,,,,,,,,,,,,,,,,-12,,,,PIREP,ENA UA /OV ENA074006/TM 0230/FL080/TP C172/TA M12/RM SMTH /AKFSS/,
2020-02-02T02:31:51Z,2020-02-02T02:30:00Z,,,,,,,THT8,60.4833,-36.9667,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-43,359,24,,AIREP,ARP THT8 6029N 03658W 0230 F370 M43 359/24 5859N 03001W 0257 5659N 02001W KT FOMUA QXT AOE 020230 L95A,
2020-02-02T02:31:55Z,2020-02-02T02:30:00Z,,,,,,,DLH471,53.2333,-48.3167,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-52,265,41,,AIREP,ARP DLH471 5314N04819W 0230 F350 5400N04000W 0304 5400N03000W MS52 265/41 KT DABVW DDL XXH 020231 F57A ,
2020-02-02T02:32:50Z,2020-02-02T02:30:00Z,,,,,,,UAL958,52.05,-37.25,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-49,286,34,,AIREP,ARP UAL958 5203N 03715W 0230 F350 M49 286/34 5158N 03000W 0303 5258N 02000W KT N677UA DDL XXN 020230 F84A,
2020-02-02T02:31:51Z,2020-02-02T02:30:00Z,,,,,,,ICE688,51.8333,-54.4667,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-51,268,42,,AIREP,ARP ICE688 5150N 05428W 0230 F370 M51 268/42 5400N 05000W 0256 5800N 04000W KT TFISJ DDL YIF 020230 A53A,
2020-02-02T02:31:51Z,2020-02-02T02:30:00Z,,,,,,,UAL19,51.45,-43.25,33000,,,,,,,,,,,,,,,,,,,,,,,,,,,-55,287,39,,AIREP,ARP UAL19 5127N 04315W 0230 F330 M55 287/39 5159N 04000W 0245 5159N 03000W KT N67052 DDL XXN 020230 F59A,
2020-02-02T02:32:50Z,2020-02-02T02:30:00Z,,,,,,,LOT34,50.0667,-32.1667,41000,,,,,,,,,,,,,,,,,,,,,,,,,,,-44,359,46,,AIREP,ARP LOT34 5004N 03210W 0230 F410 M44 359/46 5000N 03000W 0239 5100N 02000W KT SPLRD DDL XXN 020230 L59A,
2020-02-02T02:31:51Z,2020-02-02T02:30:00Z,,,,,,,CMB166,49.1333,-28.95,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-44,233,54,,AIREP,ARP CMB166 4908N 02857W 0230 F370 M44 233/54 4959N 02000W 0308 4959N 01500W KT N715CK DDL IG1 020230 F15A,
2020-02-02T02:32:50Z,2020-02-02T02:30:00Z,,,,,,,UAL956,48.2167,-34.45,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-45,226,33,,AIREP,ARP UAL956 4813N 03427W 0230 F360 M45 226/33 4859N 03000W 0253 4959N 02000W KT N660UA DDL XXN 020231 F82A,
2020-02-02T02:31:51Z,2020-02-02T02:30:00Z,,,,,,,SWR17P,46.35,-43.85,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,306,39,,AIREP,ARP SWR17P 4621N 04351W 0230 F370 M53 306/39 4700N 04000W 0250 4900N 03000W KT HBJHN DDL XXH 020230 J96A,
2020-02-02T02:31:51Z,2020-02-02T02:30:00Z,,,,,,,UAL120,46.1667,-54.4333,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-59,277,121,,AIREP,ARP UAL120 4610N 05426W 0230 F350 M59 277/121 4638N 05203W 0241 4700N 05000W KT N641UA DDL XXN 020230 F40A,
2020-02-02T02:38:12Z,2020-02-02T02:30:00Z,,,,,,,B737,38.8072,-76.8663,3000,OVC,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIREP,ADW UA /OV ADW/TM 0230/FL030/TP B737/SK OVC020,
2020-02-02T02:40:05Z,2020-02-02T02:30:00Z,,,,,,TRUE,B737,34.7069,-87.4915,38000,,,,,,,,MOD,,,OCNL,,,,,,,,,,,,,,,,,,,,PIREP,MSL UA /OV MSL2770015/TM 0230/FL380/TP B737/TB OCNL MOD/RM ZME,
2020-02-02T02:34:52Z,2020-02-02T02:30:00Z,,,,,,,GIA983,10.55,71.5333,31000,,,,,,,,,,,,,,,,,,,,,,,,,,,-32,1,9,,AIREP,ARP GIA983 1033N 07132E 0230 F310 M32 001/09,
2020-02-02T02:31:51Z,2020-02-02T02:29:00Z,,,,,,,FDX5391,59.0333,-30.95,32000,,,,,,,,,,,,,,,,,,,,,,,,,,,-47,212,40,,AIREP,ARP FDX5391 5902N 03057W 0229 F320 M47 212/40 5900N 04000W 0306 5800N 05000W KT N878FD QXT AME 020229 F66A,
2020-02-02T02:31:51Z,2020-02-02T02:29:00Z,,,,,,,AFL151,58.6333,-22.3,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-47,236,46,,AIREP,ARP AFL151 5838N 02218W 0229 F370 M47 236/46 5900N 02000W 0238 ATSIX KT VPBLX QXT EUA 020229 J32A,
2020-02-02T02:31:51Z,2020-02-02T02:29:00Z,,,,,,,EIN13R,51.4667,-43.1,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-55,275,33,,AIREP,ARP EIN13R 5128N 04306W 0229 F350 M55 275/33 5159N 04000W 0244 5159N 03000W KT EILRA DDL IG1 020230 J45A,
2020-02-02T02:31:51Z,2020-02-02T02:29:00Z,,,,,,,DAL86,50.4167,-45.9833,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,283,42,,AIREP,ARP DAL86 5025N 04559W 0229 F390 M50 283/42 5129N 04000W 0257 5129N 03000W KT N851NW DDL XXN 020230 J66A,
2020-02-02T02:30:50Z,2020-02-02T02:29:00Z,,,,,,,AAL100,49.85,-46.1667,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-54,275,41,,AIREP,ARP AAL100 4951N 04610W 0229 F360 M54 275/41 5058N 04000W 0258 5058N 03000W KT N726AN DDL XXN 020229 F58A,
2020-02-02T02:30:50Z,2020-02-02T02:29:00Z,,,,,,,QTR708,48.55,-51.8167,33000,,,,,,,,,,,,,,,,,,,,,,,,,,,-56,276,77,,AIREP,ARP QTR708 4833N 05149W 0229 F330 M56 276/77 4859N 05000W 0237 5059N 04000W KT A7BES QXS YYT 020229 F28A,
2020-02-02T02:30:50Z,2020-02-02T02:29:00Z,,,,,,,UAL999,48.2167,-49.0833,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-51,290,48,,AIREP,ARP UAL999 4813N 04905W 0229 F390 M51 290/48 4959N 04000W 0311 4959N 03000W KT N12003 DDL YYT 020229 L67A,
2020-02-02T02:30:50Z,2020-02-02T02:29:00Z,,,,,,,AAL66,46.8833,-31.6333,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-44,226,49,,AIREP,ARP AAL66 4653N 03138W 0229 F370 M44 226/49 4659N 03000W 0236 4659N 02000W KT N776AN DDL XXN 020229 F67A,
2020-02-02T02:40:17Z,2020-02-02T02:29:00Z,,,,,,TRUE,C421,41.6411,-72.5474,700,SCT,700,,BKN,1100,,,,,,,,,,,,,,,,,,,,2,,,,,,PIREP,HFD UA /OV HFD33012/TM 0229/FL007/TP C421/SK SCT007 BKN011 OVC017/WX 2 1/2SM/RM TOPS OVC040 BASES BKN007 VIS S 1 1/2SM,
2020-02-02T02:40:17Z,2020-02-02T02:29:00Z,,,,,,,B737,31.806,-92.4589,34000,,,,,,,,MOD,34000,36000,,,,,,,,,,,,,,,,,,,,,PIREP,ESF UA /OV SWB130015 /TM 0229 /FL340 /TP B737 /TB MOD FL340-360 /RM FM KZHU AWC-WEB,
2020-02-02T02:34:52Z,2020-02-02T02:29:00Z,,,,,,,XAX700,20.1333,65.85,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,-56,262,68,,AIREP,ARP XAX700 2008N 06551E 0229 F400 M56 262/68,
2020-02-02T02:34:52Z,2020-02-02T02:29:00Z,,,,,,,GFA061,19.4,67.3167,32000,,,,,,,,,,,,,,,,,,,,,,,,,,,-38,253,56,,AIREP,ARP GFA061 1924N 06719E 0229 F320 M38 253/56,
2020-02-02T02:30:50Z,2020-02-02T02:28:00Z,,,,,,,DAL142,62.25,-53.2833,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-48,293,27,,AIREP,ARP DAL142 6215N 05317W 0228 F370 M48 293/27 6200N 05000W 0240 6100N 04000W KT N821NW DDL IG1 020229 J58A,
2020-02-02T02:31:51Z,2020-02-02T02:28:00Z,,,,,,,EIN1AW,52.0333,-32.2167,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-45,238,41,,AIREP,ARP EIN1AW 5202N 03213W 0228 F380 M45 238/41 5158N 03000W 0238 5258N 02000W KT EIEAV DDL XXN 020228 J82A,
2020-02-02T02:30:50Z,2020-02-02T02:28:00Z,,,,,,,DAL98,51.2333,-52.95,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-52,274,48,,AIREP,ARP DAL98 5114N 05257W 0228 F380 M52 274/48 5159N 04959W 0243 5359N 04000W KT N817NW DDL YAY 020228 J06A,
2020-02-02T02:31:51Z,2020-02-02T02:28:00Z,,,,,,,DAL82,50.4833,-26.0,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-43,234,55,,AIREP,ARP DAL82 5029N 02600W 0228 F370 M43 234/55 5058N 02000W 0254 5058N 01500W KT N813NW DDL XXN 020228 J11A,
2020-02-02T02:31:51Z,2020-02-02T02:28:00Z,,,,,,,AAL44,50.0833,-29.1333,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-41,236,44,,AIREP,ARP AAL44 5005N 02908W 0228 F380 M41 236/44 5058N 02000W 0308 5058N 01500W KT N799AN DDL XXN 020228 F70A,
2020-02-02T02:30:50Z,2020-02-02T02:28:00Z,,,,,,,AFR681,49.4333,-43.3333,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-54,292,31,,AIREP,ARP AFR681 4926N 04320W 0228 F350 M54 292/31 4959N 04000W 0244 4959N 03000W KT FGZNI QXT AME 020228 F27A,
2020-02-02T02:30:50Z,2020-02-02T02:28:00Z,,,,,,,UAL30,48.6833,-31.9167,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-43,219,40,,AIREP,ARP UAL30 4841N 03155W 0228 F360 M43 219/40 4859N 03000W 0237 4959N 02000W KT N76064 DDL XXN 020228 F81A,
2020-02-02T02:29:11Z,2020-02-02T02:28:00Z,,,,,,,UAL918,46.8667,-54.55,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-58,278,68,,AIREP,ARP UAL918 4652N 05433W 0228 F370 M58 278/68 NICSO 0240 4800N 05000W KT N795UA DDL YYT 020228 F22A,
2020-02-02T02:30:50Z,2020-02-02T02:28:00Z,,,,,,,GTI5421,44.7167,-53.8167,33000,,,,,,,,,,,,,,,,,,,,,,,,,,,-56,281,108,,AIREP,ARP GTI5421 4443N 05349W 0228 F330 M56 281/108 RAFIN 0237 4500N 05000W KT N409MC DDL IG1 020229 F37A,
2020-02-02T02:36:05Z,2020-02-02T02:28:00Z,,,,,,,UAL1718,31.55,-121.4,32000,,,,,,,,,,,,,,,,,,,,,,,,,,,-47,20,10,,AIREP,ARP UAL1718 3133N 12124W 0228 F320 MS47 020/010KT,
2020-02-02T02:44:31Z,2020-02-02T02:28:00Z,,,,,,,UAL1814,30.8333,-82.35,31000,,,,,,,CHOP,LGT,,,CONT,,,,,,,,,,,,,,,,,250,114,,AIREP,ARP UAL1814 3050N 08221W 0228 F310 250/114 TB CONT LGT CHOP IC,
2020-02-02T02:29:11Z,2020-02-02T02:27:00Z,,,,,,,BOX412,63.15,-48.8333,32000,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,315,19,,AIREP,ARP BOX412 6309N 04850W 0227 F320 M50 315/19 6300N 05000W 0232 NIFTY KT DAALB DDL XXN 020228 F37A,
2020-02-02T02:28:39Z,2020-02-02T02:27:00Z,,,,,,,AMX008,60.0167,-45.5667,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-46,284,33,,AIREP,ARP AMX008 6001N 04534W 0227 F360 M46 284/33 5900N 05000W 0246 CUDDY KT N965AM DDL UAK 020227 L57A,
2020-02-02T02:30:50Z,2020-02-02T02:27:00Z,,,,,,,BCS974,58.0833,-37.4,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-45,252,29,,AIREP,ARP BCS974 5805N 03724W 0227 F360 M45 252/29 5800N 04000W 0239 5700N 05000W KT DALMD DDL XXH 020228 J60A,
2020-02-02T02:29:11Z,2020-02-02T02:27:00Z,,,,,,,KLM29E,53.3833,-36.7333,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-46,243,32,,AIREP,ARP KLM29E 5323N 03644W 0227 F390 M46 243/32 5358N 03000W 0256 5358N 02000W KT PHAKA QXT AME 020228 J05A,
2020-02-02T02:28:39Z,2020-02-02T02:27:00Z,,,,,,,DLH431,52.75,-43.5,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-52,271,37,,AIREP,ARP DLH431 5245N 04330W 0227 F350 M52 271/37 5300N 04000W 0241 5400N 03000W KT DABYG DDL XXH 020227 F26A,
2020-02-02T02:30:50Z,2020-02-02T02:27:00Z,,,,,,,UAL106,52.0667,-32.45,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-45,239,38,,AIREP,ARP UAL106 5204N 03227W 0227 F370 M45 239/38 5159N 03000W 0237 5259N 02000W KT N784UA DDL XXN 020227 F49A,
2020-02-02T02:30:50Z,2020-02-02T02:27:00Z,,,,,,,AAL716,51.0167,-18.6667,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-44,249,70,,AIREP,ARP AAL716 5101N 01840W 0227 F390 M44 249/70 DINIM 0243 ELSOX KT N291AY DDL XXH 020227 J88A,
2020-02-02T02:30:50Z,2020-02-02T02:27:00Z,,,,,,,SVA038,50.6333,-24.5833,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-41,234,66,,AIREP,ARP SVA038 5038N 02435W 0227 F340 M41 234/66 5059N 02000W 0246 5059N 01500W KT HZAK42 QXT EUA 020227 F70A,
2020-02-02T02:29:11Z,2020-02-02T02:27:00Z,,,,,,,BEL52B,50.5833,-37.25,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-47,258,32,,AIREP,ARP BEL52B 5035N 03715W 0227 F390 M47 258/32 5030N 03000W 0259 5130N 02000W KT OOSFE QXT AME 020227 J41A,
2020-02-02T02:29:11Z,2020-02-02T02:27:00Z,,,,,,,EIN1HL,50.2833,-48.8,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,282,49,,AIREP,ARP EIN1HL 5017N 04848W 0227 F370 M53 282/49 5159N 04000W 0309 5159N 03000W KT EILRB DDL YYT 020227 J38A,
